"";"Reading";"Listening music";"Cinema";"Show";"Exhibition";"Computer";"Sport";"Walking";"Travelling";"Playing music";"Collecting";"Volunteering";"Mechanic";"Gardening";"Knitting";"Cooking";"Fishing";"TV";"Sex";"Age";"Marital status";"Profession";"nb.activitees"
"93017110";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"F";"(45,55]";"Widower";"Foreman";4
"93017310";"1";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"4";"M";"(45,55]";"Married";"Management";8
"93017510";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"F";"(65,75]";"Married";"Employee";5
"93017610";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"M";"(65,75]";"Married";"Manual labourer";4
"93018110";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"2";"F";"(25,35]";"Single";"Management";11
"93018610";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"2";"M";"(75,85]";"Married";"Management";9
"93018710";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"M";"(35,45]";"Married";"Manual labourer";5
"93018810";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"3";"F";"[15,25]";"Single";"Foreman";4
"93018910";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"1";"3";"F";"(45,55]";"Divorcee";"Management";8
"93019010";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(75,85]";"Widower";"Foreman";1
"93019110";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"2";"M";"(45,55]";"Married";"Manual labourer";3
"93019310";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"3";"F";"(45,55]";"Married";"Employee";7
"93019410";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"M";"(55,65]";"Remarried";"Management";7
"93019710";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"F";"(75,85]";"Divorcee";"Employee";5
"93019810";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"M";"(55,65]";"Married";NA;3
"93020010";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"M";"(55,65]";"Married";NA;3
"93020110";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"F";"(55,65]";"Married";"Management";4
"93020410";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"F";"(55,65]";"Divorcee";NA;1
"93020510";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"M";"(55,65]";"Remarried";"Manual labourer";2
"93020610";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"M";"(35,45]";"Married";"Manual labourer";3
"93020810";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"M";"(55,65]";"Married";"Manual labourer";2
"93021010";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"M";"[15,25]";"Single";"Manual labourer";2
"93021110";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"2";"F";"(45,55]";"Married";"Employee";3
"93021210";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"M";"(55,65]";"Married";"Employee";4
"93021310";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(35,45]";"Married";NA;1
"93021410";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"M";"(35,45]";"Married";"Manual labourer";2
"93021510";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(65,75]";"Married";"Employee";4
"93021610";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"4";"F";"(45,55]";"Married";NA;3
"93021710";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"M";"(25,35]";"Married";"Employee";4
"93021910";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3";"F";"(45,55]";"Married";"Employee";3
"93022110";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"4";"F";"(55,65]";"Widower";"Employee";5
"93022310";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"0";"3";"F";"(25,35]";"Married";NA;14
"93022410";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(25,35]";"Single";"Employee";2
"93022710";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"F";"(65,75]";"Married";"Employee";5
"93022810";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(65,75]";"Widower";"Employee";4
"93023010";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"2";"F";"(35,45]";"Single";"Technician";6
"93023110";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(55,65]";"Divorcee";"Unskilled worker";2
"93023710";"1";"1";"1";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"4";"M";"(25,35]";"Married";"Technician";9
"93023910";"1";"1";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(35,45]";"Single";"Management";8
"93024010";"1";"1";"1";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"4";"M";"(25,35]";"Married";"Management";9
"93024210";"1";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"M";"(85,100]";"Widower";"Management";7
"93024410";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"F";"(85,100]";"Widower";"Manual labourer";1
"93024510";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"M";"(35,45]";"Married";"Management";11
"93024610";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"2";"M";"(35,45]";"Single";"Manual labourer";13
"93024710";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"4";"M";"(65,75]";"Married";"Employee";2
"93024910";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"4";"M";"(45,55]";"Married";"Manual labourer";4
"93025010";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"3";"F";"(55,65]";"Divorcee";"Employee";4
"93025210";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(65,75]";"Married";"Employee";1
"93025410";"1";"0";"0";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"1";"0";"0";"F";"(55,65]";"Married";"Foreman";8
"93025610";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"2";"F";"[15,25]";"Single";"Employee";12
"93025712";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"1";"0";"1";"0";"2";"M";"(25,35]";"Single";"Employee";10
"93025910";"0";"1";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"M";"(45,55]";"Divorcee";"Manual labourer";6
"93026110";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"4";"M";"(55,65]";"Divorcee";NA;13
"93026210";"0";"1";"0";"0";"0";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"2";"M";"[15,25]";"Single";NA;8
"93026310";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"M";"(75,85]";"Married";"Foreman";5
"93026710";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"F";"(55,65]";"Widower";"Employee";2
"93026810";"1";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"2";"M";"(65,75]";"Married";"Management";8
"93026910";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"F";"(35,45]";"Single";"Employee";5
"93027110";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"3";"F";"(25,35]";"Married";NA;6
"93027210";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"F";"(65,75]";"Married";NA;4
"93027310";"0";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"3";"M";"(45,55]";"Married";"Technician";8
"93027410";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"4";"F";"(25,35]";"Single";NA;10
"93027510";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"0";"3";"M";"[15,25]";"Single";NA;14
"93027710";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(25,35]";"Single";"Manual labourer";3
"93027810";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"0";"1";"0";"0";"3";"F";"(35,45]";"Single";NA;13
"93027910";"0";"1";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"M";"[15,25]";"Single";NA;7
"93028210";"1";"1";"1";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"1";"0";"4";"F";"(45,55]";"Single";"Management";10
"93028410";"1";"1";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"F";"(35,45]";"Single";NA;7
"93028610";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"F";"(25,35]";"Single";"Employee";8
"93028910";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"1";"0";"0";"F";"(25,35]";"Remarried";"Employee";14
"93029010";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"M";"(65,75]";"Divorcee";"Management";6
"93029210";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"M";"[15,25]";"Single";"Technician";12
"93029510";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"F";"[15,25]";"Single";"Foreman";8
"93029610";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"1";"1";"0";"3";"F";"(55,65]";"Divorcee";NA;8
"93029810";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"F";"(35,45]";"Married";"Foreman";7
"93029910";"1";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"M";"(35,45]";"Single";"Management";5
"93030210";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"M";"(55,65]";"Married";"Management";7
"93030610";"1";"1";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"4";"F";"(75,85]";"Widower";"Employee";8
"93030810";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"F";"(25,35]";"Married";"Employee";4
"93031010";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"3";"M";"(25,35]";"Married";"Management";8
"93031110";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"3";"M";"(55,65]";"Married";"Management";10
"93031210";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"M";"[15,25]";"Single";"Unskilled worker";4
"93031510";"0";"1";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"M";"[15,25]";"Single";NA;6
"93031710";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(45,55]";"Divorcee";"Foreman";9
"93031910";"1";"1";"1";"0";"1";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"F";"(65,75]";"Divorcee";"Foreman";7
"93032010";"1";"1";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"3";"F";"(25,35]";"Married";"Employee";10
"93032210";"1";"1";"1";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"2";"F";"[15,25]";"Single";NA;10
"93032410";"1";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"F";"(45,55]";"Married";"Foreman";5
"93032610";"1";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"M";"(65,75]";"Married";"Management";7
"93032710";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"4";"F";"(35,45]";"Divorcee";"Management";14
"93032810";"0";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"1";"1";"1";"3";"F";"(35,45]";"Divorcee";"Employee";12
"93032910";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"4";"F";"(45,55]";"Single";"Employee";11
"93033010";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"1";"F";"[15,25]";"Single";NA;12
"93033110";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"0";"0";"0";"1";"1";"0";"2";"F";"(45,55]";"Married";"Foreman";12
"93033310";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"M";"(75,85]";"Married";"Management";3
"93033410";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"F";"(45,55]";"Widower";"Employee";3
"93033510";"1";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"M";"(75,85]";"Remarried";"Management";6
"93033810";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"1";"M";"[15,25]";"Single";NA;11
"93033910";"1";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"F";"(65,75]";"Married";"Management";7
"93034110";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"F";"(25,35]";"Married";"Management";7
"93034310";"1";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"3";"F";"[15,25]";"Single";"Management";9
"93034410";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"4";"M";"(25,35]";"Single";"Technician";14
"93034510";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"3";"F";"(55,65]";"Married";"Management";14
"93034610";"1";"0";"0";"1";"0";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"F";"(35,45]";"Single";"Foreman";9
"93034710";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"4";"M";"(45,55]";"Married";"Management";13
"93034810";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"0";"0";"0";"1";"M";"(25,35]";"Married";NA;12
"93035110";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"F";"(35,45]";"Married";"Management";6
"93035310";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"1";"1";"1";"0";"4";"F";"(35,45]";"Married";"Employee";14
"93036510";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"2";"F";"(35,45]";"Married";"Unskilled worker";7
"93036610";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"2";"M";"(55,65]";"Remarried";"Employee";6
"93036810";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"3";"F";"(35,45]";"Divorcee";"Employee";7
"93036910";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(35,45]";"Married";"Unskilled worker";2
"93037010";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"3";"F";"[15,25]";"Single";NA;7
"93037110";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"3";"F";"(55,65]";"Divorcee";"Employee";6
"93037410";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"3";"F";"(45,55]";"Divorcee";"Other";7
"93037510";"1";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"3";"F";"(65,75]";"Married";NA;6
"93037810";"1";"1";"1";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"4";"F";"(55,65]";"Married";"Employee";8
"93038110";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"F";"(55,65]";"Divorcee";"Employee";2
"93038410";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"4";"F";"(35,45]";"Single";"Employee";7
"93038510";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(35,45]";"Divorcee";"Employee";4
"93038910";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"2";"F";"(45,55]";"Divorcee";"Employee";8
"93039110";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"2";"M";"(75,85]";"Married";"Employee";7
"93039610";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"3";"M";"(65,75]";"Married";"Management";5
"93039810";"1";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"1";"3";"M";"[15,25]";"Single";NA;10
"93039910";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"M";"(45,55]";"Remarried";"Management";5
"93040010";"1";"1";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"4";"F";"(55,65]";"Married";"Management";9
"93040210";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"4";"F";"(65,75]";"Widower";"Unskilled worker";3
"93040310";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"0";"0";"1";"1";"0";"1";"0";"3";"F";"[15,25]";"Single";NA;12
"93040510";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"1";"1";"1";"0";"3";"F";"(25,35]";"Married";"Employee";11
"93040610";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3";"F";"(55,65]";"Married";"Employee";5
"93041010";"1";"1";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"F";"(45,55]";"Married";"Employee";9
"93041210";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(45,55]";"Single";NA;9
"93041310";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"F";"(55,65]";"Widower";"Unskilled worker";3
"93041410";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"F";"(25,35]";"Married";"Employee";5
"93041610";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"F";"(45,55]";"Married";NA;2
"93041910";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"M";"(45,55]";"Divorcee";NA;3
"93042110";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"4";"M";"(65,75]";"Married";"Employee";2
"93042210";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"F";"(45,55]";"Remarried";"Employee";5
"93042310";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"F";"(35,45]";"Single";"Unskilled worker";4
"93042710";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"F";"(35,45]";"Married";"Employee";5
"93042910";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"2";"F";"(35,45]";"Divorcee";"Employee";7
"93043110";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"2";"F";"(35,45]";"Single";"Employee";12
"93043210";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"1";"1";"0";"1";"0";"2";"M";"(35,45]";"Single";"Manual labourer";12
"93043410";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"0";"2";"F";"(25,35]";"Married";"Employee";15
"93043510";"1";"1";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"1";"1";"0";"1";"0";"4";"F";"(45,55]";"Married";"Employee";10
"93043610";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(55,65]";"Married";"Employee";4
"93043710";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"4";"F";"(55,65]";"Married";NA;4
"93043810";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"F";"(25,35]";"Single";"Foreman";7
"93043910";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(75,85]";"Widower";"Employee";3
"93044010";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"M";"(45,55]";"Divorcee";"Employee";7
"93044110";"1";"1";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"1";"1";"3";"F";"(55,65]";"Remarried";"Employee";10
"93044310";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"4";"F";"(85,100]";"Widower";"Foreman";5
"93044410";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"M";"(25,35]";"Single";"Employee";12
"93044510";"1";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"F";"(35,45]";"Single";NA;6
"93044710";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"3";"M";"(45,55]";"Divorcee";"Manual labourer";5
"93044810";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"2";"F";"(35,45]";"Married";"Unskilled worker";8
"93045010";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"3";"M";"(55,65]";"Married";"Management";7
"93045110";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"0";"0";"1";"0";"1";"M";"(45,55]";"Divorcee";"Foreman";13
"93045210";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1";"3";"M";"(25,35]";"Married";"Foreman";11
"93045310";"1";"1";"1";"1";"1";"1";"0";"1";"1";"0";"0";"0";"1";"1";"0";"0";"0";"1";"M";"(45,55]";"Single";"Manual labourer";11
"93045510";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(65,75]";"Single";"Unskilled worker";1
"93045710";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3";"M";"(25,35]";"Single";"Manual labourer";3
"93045810";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"4";"M";"(35,45]";"Single";NA;12
"93045910";"1";"1";"1";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(25,35]";"Married";"Employee";8
"93046010";"1";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"F";"(25,35]";"Married";"Employee";6
"93046310";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(45,55]";"Remarried";"Employee";2
"93046610";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"M";"(55,65]";"Married";"Foreman";1
"93046710";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"F";"(35,45]";"Married";"Employee";6
"93046810";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(35,45]";"Married";"Employee";4
"93046910";"1";"1";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"4";"M";"(35,45]";"Married";"Management";8
"93047010";"1";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(45,55]";"Married";"Employee";6
